_id,map_id,ogc_fid,stop_numbe,name,category,reference,language,the_geom
639,bus_line_10_no_41,228,41,ពិភពផ្គត់ផ្គង់ និងចែកចាយសំណង់,ខ្សែរថយន្តក្រុងទី ១០,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000000BF180A2D6C41D4130B0C1D635713341
640,bus_line_10_no_42,230,42,រោងចក្រផលិតទឹកស៊ីអ៉ីវផេងលី,ខ្សែរថយន្តក្រុងទី ១០,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000C5F911C6CFC71D411BC627C703713341
641,bus_line_10_no_43,232,43,រោងចក្រផលិតទឹកស៊ីអ៉ីវផេងលី,ខ្សែរថយន្តក្រុងទី ១០,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000052A1656E7AC71D418503810DEE703341
642,bus_line_10_no_44,234,44,អាវីលីហ្សា,ខ្សែរថយន្តក្រុងទី ១០,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000A1692901AACD1D418B35368DA4703341
643,bus_line_10_no_45,236,45,អាវីលីហ្សា,ខ្សែរថយន្តក្រុងទី ១០,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000003B42A17401CE1D41D209D41D86703341
644,bus_line_10_no_46,238,46,វត្តពោធិញាណ,ខ្សែរថយន្តក្រុងទី ១០,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000072B384CF97D41D410FF1189E23703341
645,bus_line_10_no_47,240,47,វត្តពោធិញាណ,ខ្សែរថយន្តក្រុងទី ១០,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000020EFDD269CD41D41BE63E9400C703341
646,bus_line_10_no_48,242,48,បុរីហាយលែនស៊ីធី,ខ្សែរថយន្តក្រុងទី ១០,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000BB3E463223DB1D411C92196DA26F3341
647,bus_line_10_no_49,244,49,បុរីហាយលែនស៊ីធី,ខ្សែរថយន្តក្រុងទី ១០,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000DC00B11F5DDB1D415F534CE5856F3341
648,bus_line_10_no_50,248,50,ការ៉ាស់សាំង Savimix,ខ្សែរថយន្តក្រុងទី ១០,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000003BDDBA09AAE31D41795BCB0D006F3341
649,bus_line_10_no_51,250,51,ការ៉ាស់សាំង Savimix,ខ្សែរថយន្តក្រុងទី ១០,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000C9BCA09DC8E31D41B565E4BBDC6E3341
650,bus_line_10_no_52,252,52,ក្រុមហ៊ុនសុខកែវនិមល,ខ្សែរថយន្តក្រុងទី ១០,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000F0485C898AED1D41A865D5846B6E3341
651,bus_line_10_no_53,254,53,ក្រុមហ៊ុនសុខកែវនិមល,ខ្សែរថយន្តក្រុងទី ១០,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000BEBFAB4F14EE1D41FFAE13414F6E3341
652,bus_line_10_no_54,256,54,បុរីប៉េ៉ងហួតផ្លូវ ៣៧១,ខ្សែរថយន្តក្រុងទី ១០,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000473493A7FBF51D417FF283A2236E3341
653,bus_line_10_no_55,258,55,បុរីប៉េ៉ងហួតផ្លូវ ៣៧១,ខ្សែរថយន្តក្រុងទី ១០,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000C10B86C02BF61D41267989CF0C6E3341
654,bus_line_10_no_56,260,56,មជ្ឈមណ្ឌលមង្គលឧត្តម,ខ្សែរថយន្តក្រុងទី ១០,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000008349FE7C97FD1D41F4558017BC6F3341
655,bus_line_10_no_57,262,57,មជ្ឈមណ្ឌលមង្គលឧត្តម,ខ្សែរថយន្តក្រុងទី ១០,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000235F6317FCFD1D410938C53DAB6F3341
656,bus_line_10_no_58,264,58,ផ្លូវបំបែក២៧១,ខ្សែរថយន្តក្រុងទី ១០,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000DC8EF70503FE1D4105D22506FB703341
657,bus_line_10_no_59,266,59,ផ្លូវបំបែក២៧១,ខ្សែរថយន្តក្រុងទី ១០,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000ACAC2D5D63FE1D4124345B6851713341
658,bus_line_10_no_60,270,60,ស្ថានីយ៍បូមទឹកបឹងត្របែក,ខ្សែរថយន្តក្រុងទី ១០,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000003E574DDC8C011E41CFA4BFAEE5713341
659,bus_line_10_no_61,272,61,ស្ថានីយ៍បូមទឹកបឹងត្របែក,ខ្សែរថយន្តក្រុងទី ១០,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000901DA94B58011E41E444DCA8A6713341
660,bus_line_10_no_62,274,62,ស្ថានីយ៍ឧតុនិយម,ខ្សែរថយន្តក្រុងទី ១០,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000D7B9F56044071E418AC3012D7D723341
661,bus_line_10_no_63,276,63,ស្ថានីយ៍ឧតុនិយម,ខ្សែរថយន្តក្រុងទី ១០,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000009CBDDA548A071E41512AA9CA52723341
662,bus_line_10_no_64,278,64,ស្ពានអាកាសក្បាលថ្នល់,ខ្សែរថយន្តក្រុងទី ១០,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000C4F81E0E670D1E41459707F90B733341
663,bus_line_10_no_65,280,65,ស្ពានអាកាសក្បាលថ្នល់,ខ្សែរថយន្តក្រុងទី ១០,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000CAA8EF02DB0C1E418C293CBCD6723341
664,bus_line_10_no_66,282,66,ផ្សារច្បារអំពៅ,ខ្សែរថយន្តក្រុងទី ១០,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000002F68C0CA3C181E41BE6A10C3BA733341
665,bus_line_10_no_67,284,67,ផ្សារច្បារអំពៅ,ខ្សែរថយន្តក្រុងទី ១០,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000C2627C4F15191E418EED5E1099733341
666,bus_line_11_no_1,310,1,វត្តស្លែង,ខ្សែរថយន្តក្រុងទី ១១,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000003173E7A81B461D4131F9A42968553341
667,bus_line_11_no_2,332,2,សាលាសង្កាត់ពងទឹក,ខ្សែរថយន្តក្រុងទី ១១,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000690576CA9A471D41A9726605C8553341
668,bus_line_11_no_3,354,3,សាលាសង្កាត់ពងទឹក,ខ្សែរថយន្តក្រុងទី ១១,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000BA7E93D5CA471D41C004D9F5A4553341
669,bus_line_11_no_4,376,4,ភូមិ​ពងទឹក,ខ្សែរថយន្តក្រុងទី ១១,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000006CCF55EAD1521D41A7FF3EDCB8563341
670,bus_line_11_no_5,392,5,ភូមិ​ពងទឹក,ខ្សែរថយន្តក្រុងទី ១១,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000891CCA709E521D41A15BD7F4A0563341
671,bus_line_11_no_6,394,6,ហាងម៉ាក់ស្រីគា,ខ្សែរថយន្តក្រុងទី ១១,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000085FFB25DBA5B1D41C8CB5B3C0C563341
672,bus_line_11_no_7,396,7,ហាងម៉ាក់ស្រីគា,ខ្សែរថយន្តក្រុងទី ១១,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000E9D9357F535B1D41441FB97DFC553341
673,bus_line_11_no_8,398,8,ហៅវត្តព្រៃវែង,ខ្សែរថយន្តក្រុងទី ១១,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000FECAD55C32681D41F472B570CF553341
674,bus_line_11_no_9,400,9,ហៅវត្តព្រៃវែង,ខ្សែរថយន្តក្រុងទី ១១,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000002ED4B82E48681D4136AA07E5B5553341
675,bus_line_11_no_10,312,10,សាលាសង្កាត់ព្រៃវែង,ខ្សែរថយន្តក្រុងទី ១១,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000007D4AB8ED9E701D4131E2A8657E563341
676,bus_line_11_no_11,314,11,សាលាសង្កាត់ព្រៃវែង,ខ្សែរថយន្តក្រុងទី ១១,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000C2F55DBCD7701D418B66B39B5B563341
677,bus_line_11_no_12,316,12,វត្តរតនៈតេជ,ខ្សែរថយន្តក្រុងទី ១១,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000A68AE6CED97A1D415E7753906F583341
678,bus_line_11_no_13,318,13,វត្តរតនៈតេជ,ខ្សែរថយន្តក្រុងទី ១១,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000DEE51BA80C7C1D416A8177A078583341
679,bus_line_11_no_14,320,14,វត្តអង្គមេត្រី,ខ្សែរថយន្តក្រុងទី ១១,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000790CD302E4821D416FD5DDE2865F3341
680,bus_line_11_no_15,322,15,វត្តអង្គមេត្រី,ខ្សែរថយន្តក្រុងទី ១១,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000007A0C9F5C51831D413365A906765F3341
681,bus_line_11_no_16,324,16,ផ្លូវបំបែកមជ្ឈមណ្ឌលព្រៃសរ,ខ្សែរថយន្តក្រុងទី ១១,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000EA0D11FCF38D1D4185791A2C96613341
682,bus_line_11_no_17,326,17,ផ្លូវបំបែកមជ្ឈមណ្ឌលព្រៃសរ,ខ្សែរថយន្តក្រុងទី ១១,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000459C0B33318E1D41CF75010F82613341
683,bus_line_11_no_18,328,18,ភូមិព្រៃសរខាងកើត,ខ្សែរថយន្តក្រុងទី ១១,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000098F19F430C951D41B41BD66E96623341
684,bus_line_11_no_19,330,19,ភូមិព្រៃសរខាងកើត,ខ្សែរថយន្តក្រុងទី ១១,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000BF9285B640951D418D3F742B7A623341
685,bus_line_11_no_20,334,20,ឆេងគង់លក់គ្រឿងសង្ហារឹម,ខ្សែរថយន្តក្រុងទី ១១,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000D57F65B302A31D41BF0B5C1976643341
686,bus_line_11_no_21,336,21,ឆេងគង់លក់គ្រឿងសង្ហារឹម,ខ្សែរថយន្តក្រុងទី ១១,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000017AF95AF31A31D412F84AB775B643341
687,bus_line_11_no_22,338,22,វត្តឬស្សីសាញ,ខ្សែរថយន្តក្រុងទី ១១,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000CA67203ED9AB1D41AEA3D185A1653341
688,bus_line_11_no_23,340,23,វត្តឬស្សីសាញ,ខ្សែរថយន្តក្រុងទី ១១,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000043D514199EAC1D41F2D5F0A790653341
689,bus_line_11_no_24,342,24,ផ្សារពិភពថ្មី II,ខ្សែរថយន្តក្រុងទី ១១,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000CD701040FBBB1D416E92A5D2C1673341
690,bus_line_11_no_25,344,25,ផ្សារពិភពថ្មី II,ខ្សែរថយន្តក្រុងទី ១១,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000C474932EF5BC1D41980E8BBFC2673341
691,bus_line_11_no_26,346,26,ផ្សារចំការដូង,ខ្សែរថយន្តក្រុងទី ១១,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000006C22E56A3DC81D4123E960D262693341
692,bus_line_11_no_27,348,27,ផ្សារចំការដូង,ខ្សែរថយន្តក្រុងទី ១១,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000958D3DCF7CC81D41C501126344693341
693,bus_line_11_no_33,362,33,សាលាបឋមសិក្សា និងអនុវិទ្យាល័យដង្កោ,ខ្សែរថយន្តក្រុងទី ១១,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000009BEC831B69CA1D416633FC133A6A3341
694,bus_line_11_no_32,360,32,សាលាបឋមសិក្សា និងអនុវិទ្យាល័យដង្កោ,ខ្សែរថយន្តក្រុងទី ១១,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000A6510CEACCCA1D4165EBA89C3A6A3341
695,bus_line_11_no_35,366,35,បុរីពិភពថ្មីចំការដូង,ខ្សែរថយន្តក្រុងទី ១១,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000AAE66FCA32C91D414247C07FB86B3341
696,bus_line_11_no_34,364,34,បុរីពិភពថ្មីចំការដូង,ខ្សែរថយន្តក្រុងទី ១១,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000051928065A2C91D41A5B536BED46B3341
697,bus_line_11_no_37,370,37,វត្តសំបួរមាស,ខ្សែរថយន្តក្រុងទី ១១,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000002000E4A631C71D419486B8260D6E3341
698,bus_line_11_no_36,368,36,វត្តសំបួរមាស,ខ្សែរថយន្តក្រុងទី ១១,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000003524CFF21FC81D41703DEE8FB46D3341
699,bus_line_11_no_39,374,39,បុរីឡាយគង់,ខ្សែរថយន្តក្រុងទី ១១,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000084CDACD594C51D412E092C3D44703341
700,bus_line_11_no_38,372,38,បុរីឡាយគង់,ខ្សែរថយន្តក្រុងទី ១១,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000004E32A8B4B1C51D4121720B67AB703341
701,bus_line_11_no_41,380,41,ពិភពផ្គត់ផ្គង់ និងចែកចាយសំណង់,ខ្សែរថយន្តក្រុងទី ១១,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000ED4E8D2ED7C41D41EE2C84F935713341
702,bus_line_11_no_40,378,40,ពិភពផ្គត់ផ្គង់ និងចែកចាយសំណង់,ខ្សែរថយន្តក្រុងទី ១១,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000008FEA65A922C51D419F9037343F713341
703,bus_line_11_no_43,384,43,​ច្រកចូលសាលាសង្កាត់ស្ទឹងមានជ័យ ២,ខ្សែរថយន្តក្រុងទី ១១,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000EADC1567BBC31D41B268E677A7723341
704,bus_line_11_no_42,382,42,​ច្រកចូលសាលាសង្កាត់ស្ទឹងមានជ័យ ២,ខ្សែរថយន្តក្រុងទី ១១,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000016C9E4E012C41D41B01C1E3C9B723341
705,bus_line_11_no_45,388,45,បុរីប៉េងហួត,ខ្សែរថយន្តក្រុងទី ១១,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000023231FF347C21D4120D1A8804F743341
706,bus_line_11_no_44,386,44,បុរីប៉េងហួត,ខ្សែរថយន្តក្រុងទី ១១,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000006ED671698DC21D414237B94158743341
707,bus_line_11_no_46,390,46,ច្រមុះជ្រូកស្ទឹងមានជ័យ,ខ្សែរថយន្តក្រុងទី ១១,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000003D9E3A5DC3BE1D412C6394CCC5743341
708,bus_line_11_no_30,356,30,សាលាសង្កាត់ដង្កោ,ខ្សែរថយន្តក្រុងទី ១១,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000FE7FA4E295CC1D419B3E60FC3A683341
709,bus_line_11_no_31,358,31,សាលាសង្កាត់ដង្កោ,ខ្សែរថយន្តក្រុងទី ១១,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000020AEC24DF8CB1D4130BB65EC07683341
710,bus_line_11_no_28,350,28,វិទ្យាល័យទួលអំពិល,ខ្សែរថយន្តក្រុងទី ១១,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000C9F4197DFECD1D416BBE4419E5653341
711,bus_line_11_no_29,352,29,វិទ្យាល័យទួលអំពិល,ខ្សែរថយន្តក្រុងទី ១១,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000089352DF82CD1D41CE9589F8D9653341
712,bus_line_12_no_1,402,1,រាជាយស្ម័យយានកម្ពុជា,ខ្សែរថយន្តក្រុងទី ១២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000BE060F3321F71D416CE24C2D38853341
713,bus_line_12_no_2,424,2,ផ្សារធំថ្មី,ខ្សែរថយន្តក្រុងទី ១២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000078CBBF2873FF1D412B5CFCD66F843341
714,bus_line_12_no_4,468,4,ផ្សារសូរិយា,ខ្សែរថយន្តក្រុងទី ១២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000056D990D45AFE1D41634D0A0112833341
715,bus_line_12_no_6,502,6,វត្តកោះ,ខ្សែរថយន្តក្រុងទី ១២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000858632EA60FF1D41F57B4927C4813341
716,bus_line_12_no_8,506,8,ភោជនីយដ្ឋានជប៉ុនរ៉ុគុ,ខ្សែរថយន្តក្រុងទី ១២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000005DFC9C9B51001E419505D85733803341
717,bus_line_12_no_10,404,10,អប្សរាលក់គ្រឿងសម្ភារៈ,ខ្សែរថយន្តក្រុងទី ១២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000D02B614FC2001E41C6EEEBA77B7F3341
718,bus_line_12_no_12,408,12,ភោជនីីយដ្ឋាន ស៊ីនហាវ,ខ្សែរថយន្តក្រុងទី ១២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000002976998D33011E417EB9D005A17E3341
719,bus_line_12_no_16,416,16,ផ្សារថៃហួត,ខ្សែរថយន្តក្រុងទី ១២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000000CD0893853031E4187783C2A397B3341
720,bus_line_12_no_18,420,18,វិទ្យាល័យបឹងកេងកង,ខ្សែរថយន្តក្រុងទី ១២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000D99517310D021E415DA8DCC5BC7A3341
721,bus_line_12_no_20,426,20,ម័រដឺន អុបទិក,ខ្សែរថយន្តក្រុងទី ១២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000C247DD2C9FFF1D41D795C2B1A77A3341
722,bus_line_12_no_22,430,22,ស្តុបមេភ្លើង,ខ្សែរថយន្តក្រុងទី ១២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000EB8F3E1D1DFE1D41040DFF689A7A3341
723,bus_line_12_no_24,434,24,សារមន្ទីរឧក្រិដ្ឋកម្មប្រល័យពូជសាសន៍ទួលស្លែង,ខ្សែរថយន្តក្រុងទី ១២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000DC626914E9F81D4195AE9DCF917A3341
724,bus_line_12_no_26,438,26,ប៉ារ៉ាឌី កាត់ដេរ II,ខ្សែរថយន្តក្រុងទី ១២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000E0169805F6F11D41502679BF837A3341
725,bus_line_12_no_28,442,28,ស្តុប៣១០,ខ្សែរថយន្តក្រុងទី ១២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000AA9B408188F11D41D1E02682C87B3341
726,bus_line_12_no_30,448,30,សាកលវិទ្យាល័យធនធានមនុស្ស,ខ្សែរថយន្តក្រុងទី ១២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000053554C056FF11D41BE7FA71D7B7C3341
727,bus_line_12_no_32,452,32,វត្តមហាមន្រ្តី,ខ្សែរថយន្តក្រុងទី ១២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000EA1A1313A7F11D41DE6006A3637D3341
728,bus_line_12_no_34,456,34,ធនាគារកាណាឌីយ៉ា,ខ្សែរថយន្តក្រុងទី ១២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000CB242970EAEC1D418506BE7FE17D3341
729,bus_line_12_no_36,460,36,ហាងឡាក់គីផ្ការស្រស់,ខ្សែរថយន្តក្រុងទី ១២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000041960CDC53EA1D4108037F5F4C7E3341
730,bus_line_12_no_38,464,38,ស្តុុបអាងទឹកអូឡាំពិក,ខ្សែរថយន្តក្រុងទី ១២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000073F36C5918E81D418F81415FC97E3341
731,bus_line_12_no_40,470,40,ធនាគារពាណិជ្ជកម្មទី ១,ខ្សែរថយន្តក្រុងទី ១២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000600A4A03A5E61D41631A7B71A5803341
732,bus_line_12_no_42,474,42,ផ្សារដេប៉ូ,ខ្សែរថយន្តក្រុងទី ១២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000003D20C2603DE61D41419AE27B68813341
733,bus_line_12_no_44,478,44,ហេងមីហួ,ខ្សែរថយន្តក្រុងទី ១២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000016E877EECBE51D41E4D83FCC41823341
734,bus_line_12_no_46,482,46,KTV ដឺអឹម,ខ្សែរថយន្តក្រុងទី ១២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000017BD8EF73DE51D41E917B909A9833341
735,bus_line_12_no_48,486,48,ក្រសួងការពារជាតិ,ខ្សែរថយន្តក្រុងទី ១២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000023DA8FCBA3E61D411001AD9D63843341
736,bus_line_12_no_50,492,50,ក្រសួងអភិវឌ្ឍន៍ជនបទ,ខ្សែរថយន្តក្រុងទី ១២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000001D690B5B27EE1D41DC615FC686843341
737,bus_line_12_no_14,412,14,អប្សរាលក់គ្រឿងសំណង់ អគ្គិសនី,ខ្សែរថយន្តក្រុងទី ១២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000000DD49DF38C021E41BF93E9B9887C3341
738,bus_line_12_no_3,446,3,ក្រសួងអភិវឌ្ឍន៍ជនបទ,ខ្សែរថយន្តក្រុងទី ១២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000DE94447734EE1D415269D1FE7C843341
739,bus_line_12_no_5,490,5,ក្រសួងការពារជាតិ,ខ្សែរថយន្តក្រុងទី ១២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000E7EC92ED99E61D41C06C480F50843341
740,bus_line_12_no_7,504,7,ខេ ធី វី ដឹអឹម,ខ្សែរថយន្តក្រុងទី ១២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000049943B2C92E51D41DC7B53BFAB833341
741,bus_line_12_no_9,508,9,ហេងមីហួ,ខ្សែរថយន្តក្រុងទី ១២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000280EFA323BE61D41228C161C41823341
742,bus_line_12_no_11,406,11,ផ្សារដេប៉ូ,ខ្សែរថយន្តក្រុងទី ១២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000EE7C5D04B1E61D41DBEB421465813341
743,bus_line_12_no_13,410,13,ធនាគារពាណិជ្ជកម្មទី ១,ខ្សែរថយន្តក្រុងទី ១២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000E01AE62A2AE71D41B337F1E3AF803341
744,bus_line_12_no_15,414,15,ស្តុុបអាងទឹកអូឡាំពិក,ខ្សែរថយន្តក្រុងទី ១២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000034E2B73984E81D411D07037ADA7E3341
745,bus_line_12_no_17,418,17,ហាងឡាក់គីផ្ការស្រស់,ខ្សែរថយន្តក្រុងទី ១២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000F9D335BC99EA1D411E0A3A915E7E3341
746,bus_line_12_no_19,422,19,ធនាគារកាណាឌីយ៉ា,ខ្សែរថយន្តក្រុងទី ១២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000097832112F3EC1D41AD8FE022F27D3341
747,bus_line_12_no_21,428,21,វត្តមហាមន្រ្តី,ខ្សែរថយន្តក្រុងទី ១២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000005025F9E103F21D417BA057015B7D3341
748,bus_line_12_no_23,432,23,សកលវិទ្យាល័យធនធានមនុស្ស,ខ្សែរថយន្តក្រុងទី ១២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000549763D8CBF11D4169ACE5857F7C3341
